,gen,class,primary_cat,sub_cat,infr_desc,infr_date,harm,sex,party,dup,year,event_unique_id,subject,notes,
2963,Male,2022,Sexual Misconduct,Non-consensual sexual contact,"on several occasions between mid-september and october 2018, student non-consensually touched her breasts and vaginal area.",9/22/18,1,1,0,0,2019,2018-09-22_Sexual Misconduct_1_1_0_0,1,,
2964,Male,2017,Theft,Theft/misappropriation of University property,student stole a 55-inch television and television stand from the writing center in lauritzen hall,11/20/13,0,0,0,0,2019,2013-11-20_Theft_0_0_0_0,1,,
2965,Male,2021,Alcohol,Possession with intent to serve: low risk,student hosted a party where alcohol was made available.,9/8/19,0,0,1,1,2020,2019-09-08_Alcohol_0_0_1_1,1,,
2966,Male,2021,Alcohol,Possession with intent to serve: low risk,student hosted a party where alcohol was made available.,9/8/19,0,0,1,1,2020,2019-09-08_Alcohol_0_0_1_1,2,,
2967,Male,2021,Dishonesty/Fraud,Fake ID: no alcohol,student was in possession of false government identification.,9/10/19,0,0,0,0,2020,2019-09-10_Dishonesty/Fraud_0_0_0_0,1,,
2968,Male,2020,Dishonesty/Fraud,Allow other to use ID: no alcohol,student loaned his puid to another student in order to gain access to an eating club.,9/9/19,0,0,0,0,2020,2019-09-09_Dishonesty/Fraud_0_0_0_0,1,,
2969,Male,2023,Dishonesty/Fraud,Allow other to use ID: no alcohol,student used another student's puid to attempt to gain access to an eating club.,9/10/19,0,0,0,0,2020,2019-09-10_Dishonesty/Fraud_0_0_0_0,2,,
2970,Female,2022,Disorderly Conduct,Non-cooperation in the disciplinary process,"student found sleeping in campus club on 6/21/19, and between 8/29/19-9/18/19, did not respond to 5 emails, 2 facebook messages, 1 text, 2 phone calls and a welfare check.",6/21/19,0,0,0,1,2020,2019-06-21_Disorderly Conduct_0_0_0_1,1,,
2971,Female,2022,Disorderly Conduct,Unauthorized entry,"student found sleeping in campus club on 6/21/19, and between 8/29/19-9/18/19, did not respond to 5 emails, 2 facebook messages, 1 text, 2 phone calls and a welfare check.",6/21/19,0,0,0,1,2020,2019-06-21_Disorderly Conduct_0_0_0_1,1,,
2972,Female,2021,Alcohol,Serving to/by minors: low risk,student violated alcohol policy in that she hosted a party where alcohol was made available.,9/28/19,0,0,1,0,2020,2019-09-28_Alcohol_0_0_1_0,1,,
2973,Male,2020,Theft,Theft/misappropriation of University property,student violated theft policy in that he admitted taking a number of grocery items from the princeton university store.,9/23/19,0,0,0,0,2020,2019-09-23_Theft_0_0_0_0,1,,
2974,Male,2022,Alcohol,Host: drinking games/excessive drinking,student made beer available to underage students and a drinking game was played in his room.,9/27/19,0,0,1,0,2020,2019-09-27_Alcohol_0_0_1_0,1,,
2975,Male,2022,Dishonesty/Fraud,Fake ID: no alcohol,"violation of tigercard and other identification policy, in that he was in possession of a fraudulent maryland government identification.",10/4/19,0,0,0,0,2020,2019-10-04_Dishonesty/Fraud_0_0_0_0,1,,
2976,Male,2020,Health and Safety,Smoking (tobacco),student admitted to vaping in his room.,10/8/19,0,0,0,0,2020,2019-10-08_Health and Safety_0_0_0_0,1,,
2977,Female,2020,Drugs,Possession/use of marijuana,student violated the university drug policy in that she admitted to smoking a joint on campus.,10/8/19,0,0,0,1,2020,2019-10-08_Drugs_0_0_0_1,1,,
2978,Female,2020,Drugs,Possession/use of marijuana,student admitted to dps officers that she smoked marijuana outside the building and burned sage in her room.,10/8/19,0,0,0,1,2020,2019-10-08_Drugs_0_0_0_1,1,,
2979,Male,2022,Health and Safety,Elevated surface,student violated safety policy - elevated surfaces - in that he accessed the exterior fourth floor ledge of feinberg hall.,10/16/19,0,0,0,0,2020,2019-10-16_Health and Safety_0_0_0_0,1,,
2980,Male,2020,Theft,Other theft/misappropriation,student shoplifted grocery items valued at total of $30.15 from university store,7/2/19,0,0,0,0,2020,2019-07-02_Theft_0_0_0_0,1,,
2981,Male,2020,Health and Safety,Maintaining fire hazard,student cooked in her room with an electric skillet and set off the fire alarm.,7/12/19,0,0,0,0,2020,2019-07-12_Health and Safety_0_0_0_0,1,,
2982,Male,2020,Disorderly Conduct,Unauthorized entry,"student responsible for disorderly conduct/unauthorized entry in that he, while under the influence of alcohol, entered a private residence on prospect avenue and used their restroom.",10/13/19,1,0,1,0,2020,2019-10-13_Disorderly Conduct_1_0_1_0,1,,
2983,Female,2021,Disorderly Conduct,Other disorderly conduct,student (female) used a male restroom.,10/25/19,0,1,0,1,2020,2019-10-25_Disorderly Conduct_0_1_0_1,1,,
2984,Female,2021,Disorderly Conduct,Other disorderly conduct,student (female) used a male restroom.,10/25/19,0,1,0,1,2020,2019-10-25_Disorderly Conduct_0_1_0_1,2,,
2985,Male,2023,Alcohol,Failure to call for help,student failed to assist his guest when he was intoxicated.,10/11/19,0,0,1,0,2020,2019-10-11_Alcohol_0_0_1_0,1,,
2986,Male,2020,Disorderly Conduct,Unauthorized entry,"while intoxicated, student entered his suitemate's room naked.",10/18/19,0,1,1,0,2020,2019-10-18_Disorderly Conduct_0_1_1_0,1,,
2987,Female,2023,Disorderly Conduct,Non-cooperation with medical personnel,"while under the influence of alcohol, the student was non-cooperative with medical personnel and acted in a combative, threatening manner towards rescue squad and er staff (hitting, spitting and threatening to kill them).",10/27/19,1,0,1,0,2020,2019-10-27_Disorderly Conduct_1_0_1_0,1,,
2988,Male,2020,Assault,Assault of student,the student assaulted another student by kicking them multiple times in the legs during an altercation.,10/18/19,1,0,0,0,2020,2019-10-18_Assault_1_0_0_0,1,,
2989,Male,2023,Disorderly Conduct,Non-cooperation with medical personnel,student eloped from uhs without medical clearance.,11/3/19,0,0,0,0,2020,2019-11-03_Disorderly Conduct_0_0_0_0,1,,
2990,Female,2022,Dishonesty/Fraud,Fake ID: no alcohol,student was knowingly in possession of a counterfeit maryland driver's license.,11/5/19,0,0,0,0,2020,2019-11-05_Dishonesty/Fraud_0_0_0_0,1,,
2991,Female,2020,Disorderly Conduct,Non-cooperation with DPS/police,"student departed uhs without medical clearance. subsequently, she also eloped from a student's room when dps phoned that student to let him know dps officers were on their way to meet her.",11/17/19,0,0,0,1,2020,2019-11-17_Disorderly Conduct_0_0_0_1,1,,
2992,Female,2020,Disorderly Conduct,Non-cooperation with medical personnel,"student departed uhs without medical clearance. subsequently, she also eloped from a student's room when dps phoned that student to let him know dps officers were on their way to meet her.",11/17/19,0,0,0,1,2020,2019-11-17_Disorderly Conduct_0_0_0_1,1,,
2993,Female,2020,Theft,Theft/misappropriation of personal property,"while intoxicated, student took another student's wallet without authorization and used that student's credit card to make purchases at the wawa market and the university store.",10/27/19,1,0,1,1,2020,2019-10-27_Theft_1_0_1_1,1,,
2994,Female,2020,Theft,Theft/misappropriation of personal property,"while intoxicated, student took another student's wallet without authorization and used that student's credit card to make purchases at the wawa market and the university store.",10/27/19,1,0,1,1,2020,2019-10-27_Theft_1_0_1_1,1,,
2995,Male,2020,Health and Safety,Maintaining fire hazard,student set up a sauna in his dormitory room.,11/21/19,0,0,0,0,2020,2019-11-21_Health and Safety_0_0_0_0,1,,
2996,Male,2022,Property Damage & Vandalism,Damage of University property,student accidentally spray painted the sidewalk and exterior window ledge of 1937 hall while painting props for a student dance group.,12/3/19,0,0,0,0,2020,2019-12-03_Property Damage & Vandalism_0_0_0_0,1,,
2997,Male,2020,Dishonesty/Fraud,Other dishonesty,student parked overnight on pyne drive and also placed a parking ticket violation notice from another vehicle on his car and altered a temporary parking permit.,11/14/19,0,0,0,0,2020,2019-11-14_Dishonesty/Fraud_0_0_0_0,1,,
2998,Female,2021,Disorderly Conduct,Unauthorized entry,student was found sleeping in the lewis center.,11/23/19,0,0,0,0,2020,2019-11-23_Disorderly Conduct_0_0_0_0,1,,
2999,Female,2021,Dishonesty/Fraud,Other dishonesty,student signed in the name of another student to a class.,11/25/19,0,0,0,0,2020,2019-11-25_Dishonesty/Fraud_0_0_0_0,1,,
3000,Male,2022,Theft,Other theft/misappropriation,"student shoplifted in that, while intoxicated, he ate food in the u store without paying for them.",12/2/19,0,0,1,0,2020,2019-12-02_Theft_0_0_1_0,1,,
3001,Female,2020,Disorderly Conduct,Non-cooperation with DPS/police,student was non-cooperative with uhs and dps staff and resisted going into uhs and pmcp to receive medical care.,12/7/19,0,0,0,1,2020,2019-12-07_Disorderly Conduct_0_0_0_1,1,,
3002,Female,2020,Disorderly Conduct,Non-cooperation with medical personnel,student was non-cooperative with uhs and dps staff and resisted going into uhs and pmcp to receive medical care.,12/7/19,0,0,0,1,2020,2019-12-07_Disorderly Conduct_0_0_0_1,1,,
3003,Male,2022,Dishonesty/Fraud,Dishonesty with local law enforcement,student was dropped off w/other potential/new members of the fraternity zeta psi with the direction/task/intention to walk back to campus as part of a fraternity activity/event/tradition;was dishonest w/ montgomery township police by giving a false name,11/13/19,0,0,1,1,2020,2019-11-13_Dishonesty/Fraud_0_0_1_1,1,,
3004,Male,2022,Dishonesty/Fraud,Dishonesty with local law enforcement,student was dropped off w/other potential/new members of the fraternity zeta psi with the direction/task/intention to walk back to campus as part of a fraternity activity/event/tradition;was dishonest w/ montgomery township police by giving a false name,11/13/19,0,0,1,1,2020,2019-11-13_Dishonesty/Fraud_0_0_1_1,1,,
3005,Male,2022,Hazing,NA,student was dropped off with other potential/new members of the fraternity zeta psi with the direction/task/intention to walk approx five to six miles back to campus at when the temperature was in the 20s as part of a fraternity activity/event/tradition,11/13/19,0,0,1,1,2020,2019-11-13_Hazing_0_0_1_1,1,,
3006,Male,2022,Hazing,NA,student was dropped off with other potential/new members of the fraternity zeta psi with the direction/task/intention to walk approx five to six miles back to campus at when the temperature was in the 20s as part of a fraternity activity/event/tradition,11/13/19,0,0,1,1,2020,2019-11-13_Hazing_0_0_1_1,2,,
3007,Male,2021,Hazing,NA,student drove a vehicle that dropped off potential/new members of zeta psi who had the direction/task/intention to walk five or six miles back to campus as part of a fraternity activity/event/tradition.,11/13/19,0,0,1,1,2020,2019-11-13_Hazing_0_0_1_1,3,,
3008,Male,2022,Hazing,NA,student was dropped off with other potential/new members of the fraternity zeta psi with the direction/task/intention to walk approx five to six miles back to campus at when the temperature was in the 20s as part of a fraternity activity/event/tradition,11/13/19,0,0,1,1,2020,2019-11-13_Hazing_0_0_1_1,4,,
3009,Male,2022,Hazing,NA,student was dropped off w/other potential/new members of the fraternity zeta psi with the direction/task/intention to walk back to campus as part of a fraternity activity/event/tradition;was dishonest w/ montgomery township police by giving a false name,11/13/19,0,0,1,1,2020,2019-11-13_Hazing_0_0_1_1,5,,
3010,Male,2021,Hazing,NA,"student provided a vehicle to another individual who used it to drop off potential or new members of the fraternity to walk five to six miles back to campus as part of a fraternity activity, event or tradition.",11/13/20,0,0,1,1,2020,2020-11-13_Hazing_0_0_1_1,6,,
3011,Male,2021,Hazing,NA,student was present in a vehicle that dropped off potential/new members of zeta psi who had the direction/task/intention to walk five to six miles back to campus as part of a fraternity activity/event/tradition,11/13/19,0,0,1,1,2020,2019-11-13_Hazing_0_0_1_1,7,,
3012,Male,2021,Hazing,NA,student drove a vehicle that dropped off potential or new members of zeta psi who had the direction/task/intention to walk approx five to six miles back to campus when the temperature was in the 20s as part of a fraternity activity/event/tradition,11/13/19,0,0,1,1,2020,2019-11-13_Hazing_0_0_1_1,8,,
3013,Male,2022,Hazing,NA,student was dropped off with other potential/new members of the fraternity zeta psi with the direction/task/intention to walk approx five to six miles back to campus at when the temperature was in the 20s as part of a fraternity activity/event/tradition,11/13/19,0,0,1,1,2020,2019-11-13_Hazing_0_0_1_1,9,,
3014,Male,2022,Hazing,NA,student was dropped off with other potential/new members of the fraternity zeta psi with the direction/task/intention to walk approx five to six miles back to campus at when the temperature was in the 20s as part of a fraternity activity/event/tradition,11/13/19,0,0,1,1,2020,2019-11-13_Hazing_0_0_1_1,10,,
3015,Male,2022,Hazing,NA,student was dropped off with other potential/new members of the fraternity zeta psi with the direction/task/intention to walk approx five to six miles back to campus at when the temperature was in the 20s as part of a fraternity activity/event/tradition,11/13/19,0,0,1,1,2020,2019-11-13_Hazing_0_0_1_1,11,,
3016,Male,2022,Hazing,NA,student was dropped off w/other potential/new members of the fraternity zeta psi with the direction/task/intention to walk back to campus as part of a fraternity activity/event/tradition;was dishonest w/ montgomery township police by giving a false name,11/13/19,0,0,1,1,2020,2019-11-13_Hazing_0_0_1_1,12,,
3017,Male,2020,Hazing,NA,student drove a vehicle that dropped off potential or new members of zeta psi who had the direction/task/intention to walk approx five to six miles back to campus when the temperature was in the 20s as part of a fraternity activity/event/tradition,11/13/19,0,0,1,1,2020,2019-11-13_Hazing_0_0_1_1,13,,
