"","X","gen","class","primary_cat","sub_cat","infr_desc","infr_date","harm","sex","party","dup","year","event_unique_id","subject","notes","X.1","null","deans_date","month","semester","term","month_year"
"2581",2698,"Male",2021,"Alcohol","Possession with intent to serve: low risk","student made beer available to underage students in his dorm room.",2017-12-02,"0","0","1",1,"2017","2017-12-02_Alcohol_0_0_1_1",1,"",NA,"0","0","Dec","Fall","Fall 2017","Dec 2017"
"2582",2699,"Male",2021,"Alcohol","Possession with intent to serve: low risk","student made beer available to underage students in his dorm room.",2017-12-02,"0","0","1",1,"2017","2017-12-02_Alcohol_0_0_1_1",2,"",NA,"0","0","Dec","Fall","Fall 2017","Dec 2017"
"2583",2696,"Male",2019,"Assault","Assault of student","while intoxicated, student responded to a punch from another student by punching back.",2017-12-03,"1","0","1",1,"2017","2017-12-03_Assault_1_0_1_1",1,"",NA,"0","0","Dec","Fall","Fall 2017","Dec 2017"
"2584",2697,"Male",2018,"Assault","Assault of student","while intoxicated, student punched and injured another student at frist campus center.",2017-12-03,"1","0","1",1,"2017","2017-12-03_Assault_1_0_1_1",2,"",NA,"0","0","Dec","Fall","Fall 2017","Dec 2017"
"2585",2691,"Male",2021,"Drugs","Possession/use of marijuana","student smoked marijuana.",2017-12-10,"0","0","1",1,"2017","2017-12-10_Drugs_0_0_1_1",1,"",NA,"0","0","Dec","Fall","Fall 2017","Dec 2017"
"2586",2692,"Male",2021,"Drugs","Possession/use of marijuana","student smoked a marijuana cigarette.",2017-12-10,"0","0","1",1,"2017","2017-12-10_Drugs_0_0_1_1",2,"",NA,"0","0","Dec","Fall","Fall 2017","Dec 2017"
"2587",2693,"Male",2021,"Drugs","Possession/use of marijuana","student responsible for smoking marijuana cigarette.",2017-12-10,"0","0","1",1,"2017","2017-12-10_Drugs_0_0_1_1",3,"",NA,"0","0","Dec","Fall","Fall 2017","Dec 2017"
"2588",2784,"Male",2021,"Drugs","Possession/use of marijuana","student responsible for smoking a marijuana cigarette.",2017-12-10,"0","0","0",0,"2017","2017-12-10_Drugs_0_0_0_0",1,"",NA,"1","0","Dec","Fall","Fall 2017","Dec 2017"
"2589",2670,"Male",2019,"Drugs","Unauthorized possession/use of prescription drugs","ingested prescription drugs there were not prescribed to him.",2017-12-12,"0","0","0",0,"2017","2017-12-12_Drugs_0_0_0_0",1,"",NA,"1","0","Dec","Fall","Fall 2017","Dec 2017"
"2590",2690,"Female",2021,"Alcohol","Other alcohol","underage student attempted to receive alcohol via the frist mailroom.",2017-12-13,"0","0","0",0,"2017","2017-12-13_Alcohol_0_0_0_0",1,"",NA,"1","0","Dec","Fall","Fall 2017","Dec 2017"
"2591",2708,"Female",2018,"Disorderly Conduct","Other disorderly conduct","allowed non-room residents access to an apartment that was not her own for the purpose of cooking, which led to the unauthorized removal of a smoke detector by her guest.",2017-12-17,"0","0","0",1,"2017","2017-12-17_Disorderly Conduct_0_0_0_1",1,"",NA,"1","0","Dec","Fall","Fall 2017","Dec 2017"
"2592",2709,"Male",2018,"Disorderly Conduct","Other disorderly conduct","permitted a guest to utilize his kitchen, unattended, which led to the unauthorized removal of a smoke detector by the guest of his guest.",2017-12-17,"0","0","0",1,"2017","2017-12-17_Disorderly Conduct_0_0_0_1",2,"",NA,"1","0","Dec","Fall","Fall 2017","Dec 2017"
"2593",2710,"Male",2018,"Health and Safety","Tampering with fire alarm/extinguisher","student removed smoke detectors to prevent those from going off as a result of smoke emanating from the oven.",2017-12-17,"0","0","0",1,"2017","2017-12-17_Health and Safety_0_0_0_1",1,"",NA,"1","0","Dec","Fall","Fall 2017","Dec 2017"
"2594",2711,"Male",2018,"Health and Safety","Tampering with fire alarm/extinguisher","permitted guest to dismantle smoke detector while cooking in room. present in room when smoke detector dismantled.",2017-12-17,"0","0","0",1,"2017","2017-12-17_Health and Safety_0_0_0_1",2,"",NA,"1","0","Dec","Fall","Fall 2017","Dec 2017"
"2595",2695,"Male",2018,"Disorderly Conduct","Other disorderly conduct","student disposed of bottles of urine in various restrooms in laughlin hall.",2018-01-02,"1","0","0",0,"2018","2018-01-02_Disorderly Conduct_1_0_0_0",1,"",NA,"0","0","Jan","Spring","Spring 2018","Jan 2018"
"2596",2694,"Female",2019,"Disorderly Conduct","Other disorderly conduct","student received 23 citations for parking on campus without authorization.",2018-01-03,"0","0","0",0,"2018","2018-01-03_Disorderly Conduct_0_0_0_0",1,"",NA,"1","0","Jan","Spring","Spring 2018","Jan 2018"
"2597",2701,"Male",2022,"Drugs","Possession/use of marijuana","student acknowledged he was in possession of a blunt (marijuana).",2018-01-12,"0","0","0",0,"2018","2018-01-12_Drugs_0_0_0_0",1,"",NA,"1","0","Jan","Spring","Spring 2018","Jan 2018"
"2598",2702,"Female",2020,"Health and Safety","Maintaining fire hazard","student lit a candle in her room which in turn set off the smoke alarm.",2018-01-17,"0","0","0",0,"2018","2018-01-17_Health and Safety_0_0_0_0",1,"",NA,"1","0","Jan","Spring","Spring 2018","Jan 2018"
"2599",2700,"Female",2020,"Disorderly Conduct","Other disorderly conduct","student disposed of containers filled with urine in trash/recycling receptacles in walker hall.",2018-01-19,"1","0","0",0,"2018","2018-01-19_Disorderly Conduct_1_0_0_0",1,"",NA,"0","0","Jan","Spring","Spring 2018","Jan 2018"
"2600",2704,"Female",2021,"Alcohol","Possession with intent to serve: low risk","underage student attempted to receive alcohol via the frist package room.",2018-01-19,"0","0","0",0,"2018","2018-01-19_Alcohol_0_0_0_0",1,"",NA,"1","0","Jan","Spring","Spring 2018","Jan 2018"
"2601",2719,"Female",2018,"Health and Safety","Maintaining fire hazard","found in possession of an unlit candle in  residential college room during fire inspection.",2018-01-23,"0","0","0",0,"2018","2018-01-23_Health and Safety_0_0_0_0",1,"",NA,"1","0","Jan","Spring","Spring 2018","Jan 2018"
"2602",2717,"Male",2018,"Theft","Theft/misappropriation of University property","used princeton student agencies van without a reservation or authorization from student agencies.",2018-01-24,"0","0","0",0,"2018","2018-01-24_Theft_0_0_0_0",1,"",NA,"1","0","Jan","Spring","Spring 2018","Jan 2018"
"2603",2707,"Female",2021,"Disorderly Conduct","Non-cooperation with DPS/police","uncooperative with public safety, princeton first aid and rescue squad and medical staff to while intoxicated.",2018-01-26,"0","0","1",0,"2018","2018-01-26_Disorderly Conduct_0_0_1_0",1,"",NA,"0","0","Jan","Spring","Spring 2018","Jan 2018"
"2604",2715,"Male",2018,"Disorderly Conduct","Other disorderly conduct","while intoxicated, student threw a trashcan into the roadway on nassau street.",2018-01-28,"0","0","1",0,"2018","2018-01-28_Disorderly Conduct_0_0_1_0",1,"",NA,"0","0","Jan","Spring","Spring 2018","Jan 2018"
"2605",2705,"Male",2019,"Health and Safety","Smoking (tobacco)","student covered a smoke detector and smoked a cigarette out of dorm window.",2018-01-31,"0","0","0",1,"2018","2018-01-31_Health and Safety_0_0_0_1",1,"",NA,"1","0","Jan","Spring","Spring 2018","Jan 2018"
"2606",2706,"Male",2019,"Health and Safety","Tampering with fire alarm/extinguisher","student covered a smoke detector and smoked a cigarette out of dorm window.",2018-01-31,"0","0","0",1,"2018","2018-01-31_Health and Safety_0_0_0_1",1,"",NA,"1","0","Jan","Spring","Spring 2018","Jan 2018"
"2607",2713,"Male",2019,"Health and Safety","Maintaining fire hazard","student lit a candle in his dorm room and covered a smoke detector with a bag/hanger.",2018-02-01,"0","0","0",1,"2018","2018-02-01_Health and Safety_0_0_0_1",1,"",NA,"1","0","Feb","Spring","Spring 2018","Feb 2018"
"2608",2714,"Male",2019,"Health and Safety","Tampering with fire alarm/extinguisher","student lit a candle in his dorm room and covered a smoke detector with a bag/hanger.",2018-02-01,"0","0","0",1,"2018","2018-02-01_Health and Safety_0_0_0_1",1,"",NA,"1","0","Feb","Spring","Spring 2018","Feb 2018"
"2609",2783,"Male",2018,"Disorderly Conduct","Misappropriation/removal of Univ. furniture","failed to comply with a request to relocate moved wardrobes within his room upon re-inspection.",2018-02-02,"0","0","0",0,"2018","2018-02-02_Disorderly Conduct_0_0_0_0",1,"",NA,"1","0","Feb","Spring","Spring 2018","Feb 2018"
"2610",2703,"Female",2018,"Theft","Theft/misappropriation of University property","used a university logo to represent an organization not affiliated with the institution.",2018-02-09,"0","0","0",0,"2018","2018-02-09_Theft_0_0_0_0",1,"",NA,"1","0","Feb","Spring","Spring 2018","Feb 2018"
"2611",2772,"Male",2021,"Sexual Misconduct","Non-consensual sexual contact","non-consensually sexually penetrated complainant orally and digitally, while under the influence of alcohol.",2018-02-10,"1","1","1",1,"2018","2018-02-10_Sexual Misconduct_1_1_1_1",1,"",NA,"0","0","Feb","Spring","Spring 2018","Feb 2018"
"2612",2773,"Male",2021,"Sexual Misconduct","Non-consensual sexual contact","student will remain on dp through commencement after suspension for nonconsensual sexual penetration",2018-02-10,"1","1","1",1,"2018","2018-02-10_Sexual Misconduct_1_1_1_1",1,"",NA,"0","0","Feb","Spring","Spring 2018","Feb 2018"
"2613",2712,"Male",2018,"Dishonesty/Fraud","Dishonesty in Univ. matters","submitted a young alumni trustee petition with forged signatures. admitted to printing the names of classmates without permission or confirmation that they had signed the petition on students behalf.",2018-02-13,"0","0","0",0,"2018","2018-02-13_Dishonesty/Fraud_0_0_0_0",1,"",NA,"1","0","Feb","Spring","Spring 2018","Feb 2018"
"2614",2737,"Male",2018,"Alcohol","Driving under the influence","found to be driving while intoxicated.",2018-02-17,"1","0","1",0,"2018","2018-02-17_Alcohol_1_0_1_0",1,"",NA,"0","0","Feb","Spring","Spring 2018","Feb 2018"
"2615",2739,"Male",2018,"Alcohol","Failure to call for help","assisted an intoxicated and injured student  who was denied entry into cannon club due to intoxication and 
failed to call for medical help.",2018-02-17,"0","0","1",0,"2018","2018-02-17_Alcohol_0_0_1_0",1,"",NA,"0","0","Feb","Spring","Spring 2018","Feb 2018"
"2616",2681,"Male",2018,"Disorderly Conduct","Other disorderly conduct","student entered another student's room without permission while he was sleeping, pulled off his bedcovers, reached for his genitals and then refused to leave.",2018-02-23,"1","1","0",1,"2018","2018-02-23_Disorderly Conduct_1_1_0_1",1,"",NA,"0","0","Feb","Spring","Spring 2018","Feb 2018"
"2617",2682,"Male",2018,"Disorderly Conduct","Unauthorized entry","student entered another student's room without permission while he was sleeping, pulled off his bedcovers, reached for his genitals and then refused to leave.",2018-02-23,"1","1","0",1,"2018","2018-02-23_Disorderly Conduct_1_1_0_1",1,"",NA,"0","0","Feb","Spring","Spring 2018","Feb 2018"
"2618",2683,"Male",2018,"Sexual Misconduct","Sexually inappropriate conduct","student entered another student's room without permission while he was sleeping, pulled off his bedcovers, reached for his genitals and then refused to leave.",2018-02-23,"1","1","0",1,"2018","2018-02-23_Sexual Misconduct_1_1_0_1",1,"",NA,"0","0","Feb","Spring","Spring 2018","Feb 2018"
"2619",2731,"Female",2021,"Health and Safety","Maintaining fire hazard","possession of unlit candle in residential room.",2018-02-26,"0","0","0",0,"2018","2018-02-26_Health and Safety_0_0_0_0",1,"",NA,"1","0","Feb","Spring","Spring 2018","Feb 2018"
"2620",2732,"Male",2021,"Drugs","Possession of drug paraphernalia","admitted to smoking marijuana in the butler amphitheater and being in possession of a pipe which was used to smoke marijuana.",2018-02-27,"0","0","1",1,"2018","2018-02-27_Drugs_0_0_1_1",1,"",NA,"0","0","Feb","Spring","Spring 2018","Feb 2018"
"2621",2733,"Male",2021,"Drugs","Possession/use of marijuana","admitted to smoking marijuana in the butler amphitheater and being in possession of a pipe which was used to smoke marijuana.",2018-02-27,"0","0","1",1,"2018","2018-02-27_Drugs_0_0_1_1",2,"",NA,"0","0","Feb","Spring","Spring 2018","Feb 2018"
"2622",2734,"Male",2021,"Drugs","Possession of drug paraphernalia","admitted to smoking marijuana in the butler amphitheater and being in possession of a marijuana grinder",2018-02-27,"0","0","1",1,"2018","2018-02-27_Drugs_0_0_1_1",3,"",NA,"0","0","Feb","Spring","Spring 2018","Feb 2018"
"2623",2735,"Male",2021,"Drugs","Possession/use of marijuana","admitted to smoking marijuana in the butler amphitheater and being in possession of a marijuana grinder",2018-02-27,"0","0","1",1,"2018","2018-02-27_Drugs_0_0_1_1",4,"",NA,"0","0","Feb","Spring","Spring 2018","Feb 2018"
"2624",2736,"Male",2021,"Drugs","Possession/use of marijuana","admitted to smoking marijuana in the butler amphitheater.",2018-02-27,"0","0","1",1,"2018","2018-02-27_Drugs_0_0_1_1",5,"",NA,"0","0","Feb","Spring","Spring 2018","Feb 2018"
"2625",2798,"Male",2019,"Health and Safety","Smoking (tobacco)","discarded a cigarette into a trash can causing it to ignite and set off smoke alarm; admitted to smoking in his room prior to discarding cigarette into trash.",2018-03-02,"0","0","0",0,"2018","2018-03-02_Health and Safety_0_0_0_0",1,"",NA,"1","0","Mar","Spring","Spring 2018","Mar 2018"
"2626",2720,"Male",2019,"Health and Safety","Other health/safety","unauthorized pet ferret living in residential room. pet ferret got out of residential room and was found roaming the hall floors.",2018-03-07,"0","0","0",0,"2018","2018-03-07_Health and Safety_0_0_0_0",1,"",NA,"1","0","Mar","Spring","Spring 2018","Mar 2018"
"2627",2721,"Female",2021,"Drugs","Possession of drug paraphernalia","possession of drug paraphernalia in your residential college room, and admitted to smoking marijuana.",2018-03-13,"0","0","0",1,"2018","2018-03-13_Drugs_0_0_0_1",1,"",NA,"1","0","Mar","Spring","Spring 2018","Mar 2018"
"2628",2722,"Female",2021,"Drugs","Possession/use of marijuana","possession of drug paraphernalia in your residential college room, and admitted to smoking marijuana.",2018-03-13,"0","0","0",1,"2018","2018-03-13_Drugs_0_0_0_1",1,"",NA,"1","0","Mar","Spring","Spring 2018","Mar 2018"
"2629",2738,"Male",2021,"Disorderly Conduct","Unauthorized entry","while intoxicated entered into another students room unauthorized,  laid down on bed and vomited on bedding.",2018-03-16,"1","0","1",0,"2018","2018-03-16_Disorderly Conduct_1_0_1_0",1,"",NA,"0","0","Mar","Spring","Spring 2018","Mar 2018"
"2630",2741,"Male",2019,"Alcohol","Serving to/by minors: low risk","repetitive noise violations regarding loud music/noise coming from residential room (at least 25 complaints to dps since october) and didn't prohibit students from possessing or consuming alcohol in residential room.",2018-04-01,"0","0","1",1,"2018","2018-04-01_Alcohol_0_0_1_1",1,"",NA,"0","0","Apr","Spring","Spring 2018","Apr 2018"
"2631",2742,"Male",2019,"Alcohol","Serving to/by minors: low risk","repetitive noise violations regarding loud music/noise coming from residential room (at least 25 complaints to dps since october) and made beer available to underage students in residential room.",2018-04-01,"0","0","1",1,"2018","2018-04-01_Alcohol_0_0_1_1",2,"",NA,"0","0","Apr","Spring","Spring 2018","Apr 2018"
"2632",2743,"Male",2019,"Alcohol","Serving to/by minors: low risk","repetitive noise violations regarding loud music/noise coming from residential room (at least 25 complaints to dps since october) and making beer available to underage students in your residential room.",2018-04-01,"0","0","1",1,"2018","2018-04-01_Alcohol_0_0_1_1",3,"",NA,"0","0","Apr","Spring","Spring 2018","Apr 2018"
"2633",2744,"Male",2019,"Alcohol","Serving to/by minors: low risk","repetitive noise violations regarding loud music/noise coming from residential room and failing to prohibit underage students from possessing or consuming alcohol while in residential room.",2018-04-01,"0","0","1",1,"2018","2018-04-01_Alcohol_0_0_1_1",4,"",NA,"0","0","Apr","Spring","Spring 2018","Apr 2018"
"2634",2745,"Male",2019,"Disorderly Conduct","Noise policy violation","repetitive noise violations regarding loud music/noise coming from residential room (at least 25 complaints to dps since october) and didn't prohibit students from possessing or consuming alcohol in residential room.",2018-04-01,"0","0","1",1,"2018","2018-04-01_Disorderly Conduct_0_0_1_1",1,"",NA,"0","0","Apr","Spring","Spring 2018","Apr 2018"
